big_title,image_links
2019 피아트 500X,"['https://imgauto-phinf.pstatic.net/20181015_89/auto_1539578060958BfUdO_JPEG/20181015133411_39S80Xg2.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20181015_162/auto_1539578059903TsmVg_JPEG/20181015133411_ZXtzfcMX.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20181015_228/auto_1539578061372PWQBL_JPEG/20181015133411_JIJMPl9I.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20181015_184/auto_1539578061966OJYP1_JPEG/20181015133411_ctA3lNL3.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20181015_4/auto_1539578058735xyGnV_JPEG/20181015133410_gSQInN3E.jpg?type=f980_654']"
2019 스마트 포포 일렉트릭 드라이브,"['https://imgauto-phinf.pstatic.net/20190917_178/auto_1568693017495Th5ns_JPEG/20190917130336_Uew0pkKN.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190917_10/auto_1568693018365eF6BN_JPEG/20190917130336_HHz9s8Qi.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190917_230/auto_1568693019140TTlA0_JPEG/20190917130336_w3IKPiYx.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190917_271/auto_15686930199601cV2E_JPEG/20190917130336_rpwcSukW.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190917_70/auto_1568693020821g2iH6_JPEG/20190917130336_n4yfM8EN.jpg?type=f980_654']"
2019 벤츠 GLC클래스 AMG,"['https://imgauto-phinf.pstatic.net/20190417_167/auto_1555480779782teUck_JPEG/20190417145933_pNnpNh38.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190417_190/auto_1555480780743RyaDF_JPEG/20190417145933_LVpG1MCD.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190417_74/auto_15554807815970TrJ8_JPEG/20190417145933_ST55MumU.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190417_261/auto_1555480782388DdJa6_JPEG/20190417145934_LWdtSBg9.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190417_54/auto_15554807830227wE26_JPEG/20190417145934_fhKoSLhs.jpg?type=f980_654']"
2019 맥라렌 600LT 스파이더,"['https://imgauto-phinf.pstatic.net/20190307_182/auto_1551935616129grnHI_JPEG/20190307141322_xPDDprSm.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190307_133/auto_1551935615224vrNNn_JPEG/20190307141321_5J20uVzf.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190307_265/auto_155193560311555Ihc_JPEG/20190307141319_yHnq9NKv.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190307_216/auto_1551935613625IPgCw_JPEG/20190307141321_ThizPxvp.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190307_291/auto_1551935604734F8vs3_JPEG/20190307141319_xwFTbZ5p.jpg?type=f980_654']"
2019 맥라렌 600LT,"['https://imgauto-phinf.pstatic.net/20181213_192/auto_15446789733953sPAL_JPEG/20181213142921_IcfM9eYE.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20181213_53/auto_1544678974307MgAiK_JPEG/20181213142921_eBYeiYnT.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20181213_7/auto_15446789759946CdzW_JPEG/20181213142922_83fC3PBi.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20181213_294/auto_1544678977085hSfJB_JPEG/20181213142922_EToeiWRa.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20181213_135/auto_15446789790601pDED_JPEG/20181213142923_dj8Y1SUW.jpg?type=f980_654']"
2021 헤네시 베놈 F5,"['https://imgauto-phinf.pstatic.net/20201216_198/auto_1608079550633HcyNg_JPEG/20201216094525_pMZTx8Zy.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201216_211/auto_16080795517123TDGl_JPEG/20201216094526_DP4SGsRQ.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201216_280/auto_1608079552631d5sEE_JPEG/20201216094526_47moi8JG.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201216_88/auto_1608079553585mD0Ks_JPEG/20201216094526_LBn8afis.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201216_54/auto_1608079554548jf7IV_JPEG/20201216094526_9UzL1HKA.jpg?type=f980_654']"
2021 푸조 3008 플러그인 하이브리드,"['https://imgauto-phinf.pstatic.net/20200902_72/auto_1599023199549uu3eN_JPEG/20200902140636_Y1MyM9HT.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200902_259/auto_1599023200861DmCx7_JPEG/20200902140636_Lpf1ZfHh.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200902_207/auto_1599023201750cxNNP_JPEG/20200902140636_6RZaj8a3.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200902_175/auto_159902320301560bMv_JPEG/20200902140636_igRRMzfW.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200902_228/auto_1599023204459GWxUh_JPEG/20200902140636_HusaVPY9.jpg?type=f980_654']"
2021 폭스바겐 아테온 슈팅브레이크,"['https://imgauto-phinf.pstatic.net/20200625_132/auto_15930508149968I212_JPEG/20200625110641_h18hlh6I.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200625_19/auto_1593050813532jw6ln_JPEG/20200625110641_i4PmO1f5.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200625_164/auto_1593050816611uHtMS_JPEG/20200625110642_fHhwEZee.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200625_300/auto_1593050821578HTMaq_JPEG/20200625110643_pFAHQXjI.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200625_206/auto_1593050849399DTw7W_JPEG/20200625110727_aR8uQgDO.jpg?type=f980_654']"
2021 포드 F-150 하이브리드,"['https://imgauto-phinf.pstatic.net/20201116_44/auto_1605485589007qW0pd_JPEG/20201116091305_Ih4PKyhg.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201116_200/auto_1605485590608fntET_JPEG/20201116091305_s1JeXlHM.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201116_7/auto_1605485591913M7KMd_JPEG/20201116091305_7P7fi9jP.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201116_121/auto_160548562908838CRn_JPEG/20201116091347_Kyjn1EJR.jpg?type=f980_654']"
2021 토요타 벤자 하이브리드,"['https://imgauto-phinf.pstatic.net/20200519_55/auto_1589850295872QlGY0_JPEG/20200519100447_eIEzr5a0.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200519_77/auto_1589850289773UWDWM_JPEG/20200519100446_I1oQlZd3.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200519_27/auto_1589850291149f0Gg8_JPEG/20200519100446_uWjpYehK.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200519_76/auto_1589850294793G5Lve_JPEG/20200519100447_4qJdJAjG.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200519_259/auto_1589850307531dSaJo_JPEG/20200519100505_cfApjwW5.jpg?type=f980_654']"
2021 토요타 미라이,"['https://imgauto-phinf.pstatic.net/20201104_142/auto_160446039305734ALi_JPEG/20201104122625_x5WR943n.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201104_178/auto_1604460394309UhUnR_JPEG/20201104122625_nK4iuMTF.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201104_299/auto_1604460395553vJWDf_JPEG/20201104122625_Jav6PcHH.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201104_46/auto_1604460396952VdQnS_JPEG/20201104122625_iqWA0KYZ.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201104_240/auto_1604460398320NJPrR_JPEG/20201104122625_ARuF5FGO.jpg?type=f980_654']"
2021 쿠프라 포르멘토르 VZ5,"['https://imgauto-phinf.pstatic.net/20210223_15/auto_1614046644625nrkVB_JPEG/20210223111719_b4FJiTxX.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210223_140/auto_1614046646129oLqSq_JPEG/20210223111719_0TS57RHj.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210223_103/auto_16140468289566tMJ5_JPEG/20210223112026_j4vvpxQ7.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210223_127/auto_1614046832680tWlQo_JPEG/20210223112027_HP8AWXcl.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210223_275/auto_16140468300258sT2O_JPEG/20210223112027_TWbgff05.jpg?type=f980_654']"
2021 알파로메오 줄리아,"['https://imgauto-phinf.pstatic.net/20201210_254/auto_16075627793523rNRu_JPEG/20201210101250_k18dkfAg.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201210_192/auto_1607562780118KOkvb_JPEG/20201210101251_BxjODkk4.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201210_88/auto_1607562780818mXA48_JPEG/20201210101251_SkX1BCHX.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201210_106/auto_1607562781499Q3es0_JPEG/20201210101251_jJQ8B2m7.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201210_184/auto_1607562773039S39JF_JPEG/20201210101249_pVhlH2sw.jpg?type=f980_654']"
2021 복스홀 콤보-E,"['https://imgauto-phinf.pstatic.net/20210122_146/auto_16112782695439Ho8M_JPEG/20210122101742_7VkIUggf.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210122_183/auto_16112782641596XG9U_JPEG/20210122101738_OJVyYSq4.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210122_62/auto_1611278265236lDT07_JPEG/20210122101739_UjdiWoM1.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210122_230/auto_1611278266189Vjqqe_JPEG/20210122101740_JoX4wPqS.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210122_12/auto_16112782672404HDxA_JPEG/20210122101741_k1GuxJUN.jpg?type=f980_654']"
2021 미니 컨버터블 S,"['https://imgauto-phinf.pstatic.net/20210127_138/auto_1611728392306Li4fL_JPEG/20210127151916_WyTFNFsl.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210127_188/auto_1611728393091nuO8i_JPEG/20210127151916_ludXCXqi.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210127_54/auto_1611728393845zsPpl_JPEG/20210127151931_j4kmzqLI.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210127_134/auto_1611728394568MmCxn_JPEG/20210127151931_zny9KoCz.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210127_186/auto_1611728468171WyWHM_JPEG/20210127152058_Xh7VYwZM.jpg?type=f980_654']"
2021 로터스 엘리스 S,"['https://imgauto-phinf.pstatic.net/20210209_275/auto_1612842575233Jpi6O_JPEG/20210209124930_HrDx8SAm.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210209_120/auto_1612842576888MfGg0_JPEG/20210209124930_BNfYMJsT.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210209_119/auto_1612842578464M0jso_JPEG/20210209124930_wYoTVVmI.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210209_127/auto_1612842595730B8dSW_JPEG/20210209124932_yMCLa5FT.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210209_230/auto_1612842591470Rvsqm_JPEG/20210209124932_VLYul3Js.jpg?type=f980_654']"
2021 렉서스 IS 하이브리드,"['https://imgauto-phinf.pstatic.net/20201228_88/auto_16091393478712WhLT_JPEG/20201228160900_EPoozZ4i.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201228_210/auto_1609139349377FrnJC_JPEG/20201228160903_McdV220X.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201228_254/auto_1609139350903qcq0w_JPEG/20201228160905_JGaD3tHI.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201228_201/auto_1609139352169FPWAE_JPEG/20201228160907_cwv6iCRX.jpg?type=f980_654']"
2021 닛산 나바라,"['https://imgauto-phinf.pstatic.net/20210205_75/auto_1612489600444DenXO_JPEG/20210205104624_o63QLI64.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210205_255/auto_16124896020233NxWn_JPEG/20210205104624_fOmJauId.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210205_136/auto_1612489615259oCWDr_JPEG/20210205104636_FwT8oNpX.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210205_281/auto_1612489621049SuioF_JPEG/20210205104637_SxAF8dO8.jpg?type=f980_654']"
2020 혼다 피트,"['https://imgauto-phinf.pstatic.net/20201107_254/auto_1604734446540PUqxQ_JPEG/20201107163346_S0PL23PZ.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201107_116/auto_1604734447011LfyOe_JPEG/20201107163347_jrKqlSrU.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201107_152/auto_1604734447686mt0lu_JPEG/20201107163348_0FWhNGIC.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201107_152/auto_1604734448350cOwBE_JPEG/20201107163350_vpEu9asP.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201107_20/auto_1604734448969bEW1G_JPEG/20201107163352_xyhpSsnN.jpg?type=f980_654']"
2020 피아트 E-두카토,"['https://imgauto-phinf.pstatic.net/20200610_210/auto_15917514953288wIqx_JPEG/20200610101127_Gk4oVmWh.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200610_195/auto_1591751497993UV9W1_JPEG/20200610101127_wwOiO0BD.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200610_244/auto_1591751500361cXrBS_JPEG/20200610101127_QjZ9QEEz.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200610_26/auto_1591751501657jOIaT_JPEG/20200610101127_raRkeXQb.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200610_285/auto_15917515038597Y6MX_JPEG/20200610101128_s08PbEjt.jpg?type=f980_654']"
2020 토요타 코롤라,"['https://imgauto-phinf.pstatic.net/20190918_283/auto_15687677612162P5XR_JPEG/20190918094919_5T3lffBk.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190918_152/auto_1568767761986fkjmH_JPEG/20190918094920_rTvFctwm.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190918_149/auto_15687677627384pcVm_JPEG/20190918094920_3YTWBg81.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190918_240/auto_1568767763467JrrRW_JPEG/20190918094920_ZWkXB2zf.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190918_55/auto_1568767764438c3iip_JPEG/20190918094920_evqwpgK6.jpg?type=f980_654']"
2020 지프 레니게이드 4XE,"['https://imgauto-phinf.pstatic.net/20200123_276/auto_1579740588028NnhDg_JPEG/20200123094937_lfpbUjL9.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200123_28/auto_1579740581505LOQCE_JPEG/20200123094936_JkuxGfjs.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200123_189/auto_1579740607711Bk8I9_JPEG/20200123095005_RYR217uz.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200123_299/auto_1579740606244ukWwG_JPEG/20200123095005_QJQ6DzQQ.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200123_243/auto_1579740606840wexYJ_JPEG/20200123095005_OJn30G4I.jpg?type=f980_654']"
2020 지리 아이콘,"['https://imgauto-phinf.pstatic.net/20210318_146/auto_1616039300775oBULd_JPEG/20210318124812_ag6mHweJ.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210318_275/auto_1616039301644sEnXb_JPEG/20210318124812_fcqY5ZLM.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210318_34/auto_1616039302477Lk3nD_JPEG/20210318124813_xixcY4ow.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210318_78/auto_1616039303179eekbT_JPEG/20210318124817_V1yxwi7K.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210318_181/auto_1616039304902g0INm_JPEG/20210318124817_qj3NVmkA.jpg?type=f980_654']"
2020 재규어 E-페이스,"['https://imgauto-phinf.pstatic.net/20201029_18/auto_1603951094482N9fP6_JPEG/20201029145800_s8KK6ygn.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201029_187/auto_1603951096011NmzRu_JPEG/20201029145800_KUxkik9R.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201029_42/auto_1603951096846TUmRy_JPEG/20201029145800_iD63qe4j.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201029_157/auto_1603951098002W5mmX_JPEG/20201029145802_SSTNomFO.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201029_210/auto_1603951099182ooGQS_JPEG/20201029145802_N8EvyzXY.jpg?type=f980_654']"
2020 아우디 e-트론 S 스포트백,"['https://imgauto-phinf.pstatic.net/20200702_114/auto_1593670238295DWStC_JPEG/20200702151010_RgoHKATR.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200702_242/auto_1593670239282LTl76_JPEG/20200702151010_aGDgbbk1.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200702_145/auto_15936702453733uTvz_JPEG/20200702151013_ROM9WaQZ.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200702_17/auto_1593670250051IGrsG_JPEG/20200702151014_xYFtvyY6.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200702_150/auto_1593670267191qEN6m_JPEG/20200702151020_85wm4BnW.jpg?type=f980_654']"
2020 아우디 A6 하이브리드,"['https://imgauto-phinf.pstatic.net/20191022_156/auto_1571705323088k7jq4_JPEG/20191022094842_221gtBAd.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191022_93/auto_15717053240298q0kl_JPEG/20191022094842_937hIZpS.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191022_97/auto_1571705325324e1uQo_JPEG/20191022094842_y4kGWD9a.jpg?type=f980_654']"
2020 시트로엥 C4,"['https://imgauto-phinf.pstatic.net/20200701_121/auto_1593588811186kXErt_JPEG/20200701163318_ka2cjMc7.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200701_109/auto_1593588812714M4az9_JPEG/20200701163319_GLTI9hVW.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200701_272/auto_1593588809693kIK3t_JPEG/20200701163318_Hvd5RL0Y.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200701_270/auto_1593588807658isgUb_JPEG/20200701163318_CJUWYy6B.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200701_258/auto_1593588803781NtERu_JPEG/20200701163318_n7DWD4im.jpg?type=f980_654']"
2020 복스홀 인시그니아 스포츠 투어러,"['https://imgauto-phinf.pstatic.net/20200408_188/auto_15863070888248CRpr_JPEG/20200408095125_KNH7Eia4.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200408_179/auto_1586307090125X4gWf_JPEG/20200408095125_i8Y718kz.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200408_274/auto_1586307090884Iq5nr_JPEG/20200408095125_05ySAxl4.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200408_209/auto_15863070922657XMCq_JPEG/20200408095126_DS4xzDs3.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20200408_212/auto_1586307093537SHMsW_JPEG/20200408095126_GSOY8mCO.jpg?type=f980_654']"
2020 미쓰비시 파제로 스포츠,"['https://imgauto-phinf.pstatic.net/20190730_286/auto_1564458000521OWQdg_JPEG/20190730123959_uBvchDQu.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190730_102/auto_15644580015001CLyR_JPEG/20190730123959_k1esLxwi.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190730_283/auto_1564458002201CVc5L_JPEG/20190730123959_QxT1dWAL.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190730_172/auto_1564458002872xoOJN_JPEG/20190730123959_HrtyUryd.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20190730_135/auto_15644580116532pgoW_JPEG/20190730124010_UDyf6M1l.jpg?type=f980_654']"
2020 미니 해치백 SE,"['https://imgauto-phinf.pstatic.net/20191007_265/auto_1570425931151IzK1c_JPEG/20191007142454_F5zobFbS.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191007_92/auto_1570425937724LsgWB_JPEG/20191007142455_6DMvqs9f.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191007_182/auto_1570425936985B6btv_JPEG/20191007142455_nj8XxirK.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191007_119/auto_15704259421226hTgT_JPEG/20191007142456_C9Mbi1q7.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191007_268/auto_1570425942973BPqFC_JPEG/20191007142456_MYqLirzC.jpg?type=f980_654']"
2020 맥라렌 스피드테일,"['https://imgauto-phinf.pstatic.net/20191231_3/auto_1577763942585O2vPu_JPEG/20191231124539_XyyiWhE6.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191231_6/auto_1577763943267XvzVP_JPEG/20191231124539_Z2yobuHZ.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191231_86/auto_1577763941855wyOwb_JPEG/20191231124539_FRhbFDIY.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191231_146/auto_1577763943973jWmX0_JPEG/20191231124539_vNSU8su1.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191231_296/auto_1577763945550xyzmV_JPEG/20191231124540_RdRdBCgl.jpg?type=f980_654']"
2020 맥라렌 세이버,"['https://imgauto-phinf.pstatic.net/20201223_268/auto_1608683543345erICS_JPEG/20201223093218_nNPQeCaZ.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201223_110/auto_1608683542153c9NEh_JPEG/20201223093217_MTK44Sqa.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201223_6/auto_1608683538871jkcQ4_JPEG/20201223093217_IcqVvQEd.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201223_5/auto_1608683541084EpEQe_JPEG/20201223093217_x666Q2LY.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201223_266/auto_1608683539959EbR1v_JPEG/20201223093217_mtg5B62K.jpg?type=f980_654']"
2020 마쯔다 CX-4,"['https://imgauto-phinf.pstatic.net/20210115_251/auto_1610676079244PWFLP_JPEG/20210115110117_Yz3u0o5x.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20210115_7/auto_1610676078375addtp_JPEG/20210115110117_MzdTbdGe.jpg?type=f980_654']"
2020 마쯔다 BT-50,"['https://imgauto-phinf.pstatic.net/20201012_84/auto_1602461951346c6ODq_JPEG/20201012091854_UzBB64Eh.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201012_154/auto_1602461952320F11fs_JPEG/20201012091854_v1GgPL6G.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201012_32/auto_1602461955218EsMfY_JPEG/20201012091855_n3YH3KxB.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201012_292/auto_1602461954097qhU0Y_JPEG/20201012091854_CWeZ4bnG.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20201012_145/auto_1602461957390VYuVf_JPEG/20201012091855_CtN29Qgi.jpg?type=f980_654']"
2020 링컨 코세어 플러그인 하이브리드,"['https://imgauto-phinf.pstatic.net/20191120_197/auto_1574235009731g13De_JPEG/20191120162956_s8BX1C9Y.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191120_278/auto_15742350010286EMdf_JPEG/20191120162954_dfaaA2Bn.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191120_145/auto_1574235001734UkVNs_JPEG/20191120162954_WSrUW1RO.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191120_216/auto_1574235002514umqay_JPEG/20191120162954_A3naflwE.jpg?type=f980_654', 'https://imgauto-phinf.pstatic.net/20191120_109/auto_1574235003111Jvp6f_JPEG/20191120162954_rCcQGLpy.jpg?type=f980_654']"
